Question_ID,Question,Status_Id,creation_date,created_by,user_id,pdf_uploaded_id,is_public,notes,tags,isdeleted,userid,ispublic,isdeleted
372,january,NULL,09/04/2020,NULL,46,313,0,Since January 2020 Elsevier has created a COVID-19 resource centre with freeinfo,january,1,NULL,NULL,NULL
373,first question,NULL,10/04/2020,NULL,17,316,0,"On Feb. 8, 2013 (mission Sol 182), Curiosity used the rotary-percussion drill mounted on the tool turret at the end  of  the  seven-foot  (2.1  meter) long robotic arm to bore a circular hole about 0.63 inch (16 mm) wide and about 2.5 inches (64 mm) deep into  John  Klein  that  produced  a slurry of gray tailings","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
374,second Question,NULL,10/04/2020,NULL,17,316,0,"“For the first time we are examining ancient  rocks  that  have  not  been exposed  to  the  Martian  surface environment, and weathering, and preserve  the  environment  in  which they  formed,”  ","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
375,question,NULL,10/04/2020,NULL,17,309,0,"sit amet ligula eu, congue molestie mi. Praesent utvarius sem. NULLam at porttitor arcu, nec lacinia nisi. Ut ac dolor vitae odio interdumcondimentum.  Vivamus dapibus sodales ex,",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
376,question 2,NULL,10/04/2020,NULL,17,309,0,"lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae. NULLa eget justo",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
377,question3,NULL,10/04/2020,NULL,17,309,0,"lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae. NULLa eget justo,Morbi in ullamcorper elit. NULLa iaculis tellus sit ametmauris tempus fringilla",kurrasatheesh16gmail.com,1,NULL,NULL,NULL
378,quesion 4,NULL,10/04/2020,NULL,17,316,0,"“It may be totally different and it may even be affordable, which is most important. So, it is my expectation that we will find something that we didn’t think about.","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
379,question 5,NULL,10/04/2020,NULL,17,316,0,  and   5th   through 8th grades - their teachers will lead them through studying the effects  of  radiation  on  human space    travelers,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
380,Intro,NULL,10/04/2020,NULL,29,194,0,"Java  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Java  is  an  object-oriented  programming  language  with  abuilt-in  application  programming interface  (API)  that  canhandle  graphics  and  user  interfaces  and  that  can  be  usedto create applications or applets.Java also has standard li,Java  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Jav,Java  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Java  is  an  object-oriented  programming  language  with  abuilt-in  application  programming interface  (API)  that  canhandle  graphics  and  user  interfaces  and  that  can  be  usedto create applications or applets.Java also has standard libraries fordoing mathematics.Java is a full-featured, general-purpose programming language that can be used to develop robust mission-critical  applications.  Today,  it  is  employed  not  only  for  Web  programming,  but  also  for developing  standalone  applications  across  platforms  on  servers,desktop  computers,  and  mobile devices. ",as,NULL,NULL,NULL,NULL
381,simple,NULL,10/04/2020,NULL,29,194,0,Programs  are  easy  to  write  and  debug  because  java  does  not  use  the  pointers  explicitly.  It  is much harder to write the java p,0,NULL,NULL,NULL,NULL
382,PI,NULL,10/04/2020,NULL,29,194,0,The concept of Write-once-run-anywhere  is one of the important key feature of java language that makes java as the most powerful ,0,NULL,NULL,NULL,NULL
383,Robust,NULL,10/04/2020,NULL,29,194,0,Java  has  the  strong  memory  allocation  and  automatic  garbage collection  mechanism.  It provides the powerful exception handling and type checking mechanism as compare to other programming   languages.   Compiler   checks   the   program   whether   there   any   error   and interpreter checks any run time ,0,NULL,NULL,NULL,NULL
384,intro,NULL,10/04/2020,NULL,29,320,0,"Java  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Java  is  an  object-oriented  programming  language  with  abuilt-in  application  programming interface  (API)  that  canhandle  graphics  and  user  interfaces  and  that  can  be  usedto create applications or applets.Java also has standard libraries fordoing mathematics.Java is,vijay.qa45@gmail.comPage 21. Introduction to JavaJava  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Java  is  an  object-oriented  programming  language  with  abuilt-in  application  programming interface  (API)  that  canhandle  graphics  and  user  interfaces  and  that  can  be  usedto create applications or applets.Java also has standard libraries fordoing mathematics.Jav,vijay.qa45@gmail.comPage 21. Introduction to JavaJava  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Java  is  an  object-oriented  programming  language  with  abuilt-in  application  programming interface  (API)  that  canhandle  graphics  and  user  interfaces  and  that  can  be  usedto create applications or applets.Java also has standard libraries fordoing mathematics.Jav,ava is a full-featured, general-purpose programming language that can be used to develop robust mission-critical  applications.  Today,  it  is  employed  not  only  for  Web  programming,  but  also  for developing  standalone  applications  across  platforms  on  servers,desktop  computers,  and  mobile devic",0,NULL,NULL,NULL,NULL
385,obj,NULL,10/04/2020,NULL,29,320,0,"Java    is  a  fully  Object  Oriented  language  because,    object  is  at  the  outer  most  level  of  data structure in java. No stand alone methods, constants, and variables are there in java. Everything in ",0,NULL,NULL,NULL,NULL
386,robust,NULL,10/04/2020,NULL,29,320,0,Java  has  the  strong  memory  allocation  and  automatic  garbage collection  mechanism.  It provides the powerful exception handling and type checking mechanism as compare to other programming   languages.   Compiler   checks   the   program   whether   there   any   error   and interpreter checks any r,0,1,NULL,NULL,NULL
387,what is covid-19?,NULL,10/04/2020,NULL,46,313,0,Elsevier hereby grants permission to make all its COVID-19-related,"covid,1900,gangleader",NULL,NULL,NULL,NULL
388,test question ?,NULL,10/04/2020,NULL,17,306,0,"Mauris  vitae  erat  nibh.  Morbi  imperdiet scelerisque  massa,  non  ornare  turpis  elementum  consectetur",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
389,keywords for search!,NULL,10/04/2020,NULL,46,313,0,Keywords:FerretcoronavirusMinkcoronavirusFelinecoronavirus3C-likeproteaseProteaseinhibito,keywords001,NULL,NULL,NULL,NULL
390,Aenean,NULL,10/04/2020,NULL,46,324,0,"In  purus  elit,  finibus  quis  nisi  ut,  placerat  consectetur  erat.  Pellentesque  habitant  morbi  tristique senectus  et  netus  et  malesuada  fames  ac  turpis  egestas.  Aenean  non  metus  turpis.  Vestibulum  at iaculis massa. Nunc orci magna, congue a egestas nec, vulputate non mauris. Fusce malesuada a ipsum eu porttitor. Cras pretium porta tempor. Integer pulvinar convallis ipsum at varius. Cras convallis varius arcu eget egestas. Praesent ullamcorper nisl ex, et mollis ante sagittis vel. Ut elementum ligula enim. Maecenas massa dui, malesuada in metus nec, vulputate efficitur nibh.","nonmetus,placerat",1,NULL,NULL,NULL
391,purus2,NULL,10/04/2020,NULL,46,324,0,"In  purus  elit,  finibus  quis  nisi  ut,  placerat  consectetur  erat.  Pellentesque  habitant  morbi  tristique senectus  et  netus  et  malesuada  fames  ac  turpis  egestas.  Aenean  non  metus  turpis.  Vestibulum  at iaculis massa. Nunc orci magna, congue a egestas nec, vulputate non mauris. Fusce malesuada a ipsum eu porttitor. Cras pretium porta tempor. Integer pulvinar convallis ipsum at varius. Cras convallis varius arcu eget egestas. Praesent ullamcorper nisl ex, et mollis ante sagittis vel. Ut elementum ligula enim. Maecenas massa dui, malesuada in metus nec, vulputate efficitur nibh",turpis,NULL,NULL,NULL,NULL
392,question 1,NULL,10/04/2020,NULL,17,311,0,"suscipit et, iaculis non est. Curabitur semper arcu ac ligula semper, nec luctusnisl blandit,nunc vehicula vitae. NULLa eget justo in felis tristique fringilla. Morbi sit amettortor quis risus auctor,Maecenas mauris lectus, lobortis et purus mattis, blandit dictum tellus.?Maecenas non lorem quis tellus placerat varius. ?NULLa facilisi. ?Aenean congue fringilla justo ut aliquam. ?Mauris id ex erat. Nunc vulputate neque vitae justo facilisis, non condimentum antesagittis. ?Morbi viverra semper lorem nec molestie. ?Maecenas tincidunt est efficitur ligula euismod, sit amet ornare est vulputate.Row 1Row 2Row 3Row 4024681012Column 1Column 2Column 3 ",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
393,question 2,NULL,10/04/2020,NULL,17,311,0,"congue molestie mi. Praesent utvarius sem. NULLam at porttitor arcu, nec lacinia nisi","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
394,question1,NULL,10/04/2020,NULL,17,310,0,"Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
395,question,NULL,10/04/2020,NULL,17,294,0," a viverra erat efficitur. Cras aliquamest ac eros varius, id iaculis dui auctor. Duis pretium neque ligula,",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
396,question 1,NULL,10/04/2020,NULL,17,294,0," Duis vehicula mi vel mi pretium, a viverra erat efficitur. Cras aliquamest ac eros varius","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
397,testing question,NULL,10/04/2020,NULL,17,294,0,In eleifend velit vitae libero sollicitudin euismod. Fusce vitae vestibulum velit. Pellentesquevulputate lectus ,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
398,question 1,NULL,10/04/2020,NULL,17,321,0,Mauris  ac  auctor  dolor,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
399,1 question,NULL,10/04/2020,NULL,17,323,0,"focus and direct the light to the side of  the  optical  tube,  whereas  the Cassegrains  reflect  it  back  to  the bottom of the tube allowing for a more compact design",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
400,text,NULL,10/04/2020,NULL,17,321,0,"Mauris  ac  auctor  dolor,sit  amet,  consectetur  adipiscing  elit.  Mauris  vitae  erat  nibh.  Morbi  imperdiet scelerisque  massa, ","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
401,small demo,NULL,10/04/2020,NULL,51,325,0,This is a small demonstration .pdf file,"demo0001,simple0001",NULL,NULL,NULL,NULL
402,test2,NULL,10/04/2020,NULL,17,321,0, ridiculus mus. Nam sed tincidunt turpis. Quisque tincidunt dictum augue sed egestas. Ut scelerisque,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
403,new question,NULL,10/04/2020,NULL,17,321,0,"lectus vehicula, et posuere enim porttitor. Fusce porta varius elit  vel  consequat. Class  aptent  taciti  sociosqu ",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
404,testing5,NULL,10/04/2020,NULL,17,294,0,Pellentesque fermentum nisl vitae fringilla venenatis. Etiam id mauris vitae orcimaximus ultricie,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
405,test 4,NULL,10/04/2020,NULL,17,294,0,sit amet nunc posuere vestibulum. Ut id neque eget tortor mattistristique. Donec ante est,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
406,Question3,NULL,10/04/2020,NULL,17,294,0," Cras justo mi, porttitor quis mattis vel,ultricies ut purus. Ut facilisis et lacus eu cursus",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
407,speculation,NULL,10/04/2020,NULL,17,187,0,"speculation. If one of the guards fails (if controlflow is different, ",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
408,question,NULL,10/04/2020,NULL,17,187,0,"t, If an exit becomes ho","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
409,sampl question 1,NULL,10/04/2020,NULL,17,281,0," Integer at purus et quam blandit volutpat. Donec vel orci efficitur, sodales diam nec, malesuada ipsum",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
410,sample question 2,NULL,10/04/2020,NULL,17,281,0,"odio in ornare fermentum, nunc sapien vestibulum erat, aliquam elementum est est sed erat. Proin facilisis",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
